id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4530361269233743,JcJPMCK7l,5905921099,影视帝,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L影视帝的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/xv3AE4Valx07F65OxAUg01041200f3uw0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375533&ssig=fqaHnzin1P&KID=unistore,video",
4530361268967276,JcJPMBCNu,2814131830,饭心直达,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L饭心直达的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/2SzxdqKelx07F665AH2001041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375533&ssig=x%2F0YGhkh9c&KID=unistore,video",
4530361269495273,JcJPMDQ9z,6839427905,八卦时爆,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L八卦时爆的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/rgD6qc9Glx07F65Z1PKo01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375533&ssig=Sxkc0XHGfP&KID=unistore,video",
4530361269490987,JcJPMDP2r,6839501807,八卦晚爆,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L八卦晚爆的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/0qppTSzjlx07F660QFqE01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=PaJ%2B3P%2BvoW&KID=unistore,video",
4530361269489558,JcJPMDOFo,6629602855,幽默视频主,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L幽默视频主的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/0ucqxGuklx07F65N2sGI01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=f5%2Ffgo2FmI&KID=unistore,video",
4530361269489088,JcJPMDOxO,7092158909,娱乐圈老夫子,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L娱乐圈老夫子的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/oKmqxLo3lx07F660pOTK01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=s6RRm%2Bu42v&KID=unistore,video",
4530361269233408,JcJPMCK1W,7022439406,剧播,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L剧播的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/NKkUn5N2lx07F663Wsw801041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=ZRwhQwO25m&KID=unistore,video",
4530361269231759,JcJPMCJBl,6838021065,娱圈娱饭,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#O网页链接,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,,
4530361269230796,JcJPMCJlO,6670256408,搞笑黑匣子,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L搞笑黑匣子的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,1,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/HgSdd5Ywlx07F65KyQYo01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=a0ljQ6o1Er&KID=unistore,video",
4530361269230332,JcJPMCJek,6838053383,娱圈小公主,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L娱圈小公主的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/TeURWcQalx07F6648mtO01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=hUHFY1HosW&KID=unistore,video",
4530361269229619,JcJPMCJ2P,6838016668,八卦日爆,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L八卦日爆的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/zaLbwgLclx07F65QFWeA01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=djis4aL9EY&KID=unistore,video",
4530361269228850,JcJPMCIQq,7023007571,剧爆社,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L剧爆社的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/bZUiPViLlx07F65Woil201041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=4U3F8wp8PS&KID=unistore,video",
4530361269228823,JcJPMCIPZ,7057529172,闲剧,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L闲剧的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/KGmc57mYlx07F663OCwE01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=ix6%2FX4PSjs&KID=unistore,video",
4530361269227571,JcJPMCIvN,7023027002,逐剧,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L逐剧的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/CDKyCenqlx07F65LSUZW01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=hlnpM%2BsOyq&KID=unistore,video",
4530361268970848,JcJPMBDJ6,7092185774,娱卷,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L娱卷的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/u1E2kBSelx07F65PcBmg01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=UYwJJpgcd3&KID=unistore,video",
4530361268968374,JcJPMBD5c,7087097989,文娱片,#王漫妮顾佳吵架#《三十而已》王漫妮和顾佳因为爱情观和婚姻观的不同而争吵起来！梁正贤向王漫妮坦言自己是不婚族后，王漫妮找到顾佳和钟晓芹吐苦水！王漫妮：两个人享受在一起的时间就好了！顾佳：如果他不是财务自由的人，他说出不结婚你会同意吗？这个人当初吸引你不就是在行政舱吗，干吗现在又拿爱情说事，你要是真图他钱，没什么损失，现在自己陷进去了不怕受伤吗?#三十而已##电视剧资讯#L文娱片的微博视频,,,,"王漫妮顾佳吵架,三十而已,电视剧资讯",0,0,0,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/u9xPPUsTlx07F65RF7Xi01041200f3ug0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=V9zxD9Kg9Z&KID=unistore,video",
4530361265297364,JcJPMme5m,2324329303,热播剧学姐,#三十而已#陈屿酒后吐真言：“跟你嫂子说，我错了，你求求她原谅我吧，行吧，我给她道歉”为什么所有的人都要等到失去才懂得珍惜？L热播剧学姐的微博视频,,,,三十而已,114,107,251,2020-07-24 23:49,三十而已超话,,"http://f.video.weibocdn.com/0012viR0gx07F66J252E010412003tyV0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=p9KvpStpfJ&KID=unistore,video",
4530361235149240,JcJPJlByg,5536184745,剧星探,《#三十而已#》抢先看！——与太太圈决裂！！TOP级太太圈早就想赶走与她们身份不匹配的顾佳！李太太给顾佳挖了一个大坑！李太太转让了一个茶厂给顾佳，顾佳倾其所有接手茶厂准备大干一番，但其实这是李太太给她挖的一个大坑，顾佳被坑了！顾佳再来太太圈怒骂：“人要是走歪了一步，那就不是个东西了！”刘太太说话也不客气，直指顾佳和她们不是一类人：“我们的会所怎么了，阿猫阿狗都可以混进来啊！我们早就想清理门户了！是你赖着不肯走啊！”#李泽锋#不同的是，我还能在拥有自己姓名的时候离开，各位呢，因为冠着夫姓而存活，活在丈夫的价值半径里，刨一份优越感，聚在一起炫耀比较，越光鲜越可悲！”L剧星探的微博视频,,,,"三十而已,李泽锋",138,106,127,2020-07-24 23:49,微博视频号,,"http://f.video.weibocdn.com/000Xba4Wgx07F66Iyy7Z01041200guBa0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=P%2FNxWribfJ&KID=unistore,video",
4530361223092157,JcJPIcYpv,6417551615,用户6417551615,#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:49,三星android智能手机,,,
4530361222570710,JcJPIaML4,6533709375,星星种在眼里,#王漫妮顾佳吵架##三十而已#王漫妮因为梁正贤是不婚主义者寻求顾佳和晓芹的意见，顾佳一针见血，“这个人当初吸引你不就是在邮轮行政舱吗，图他钱反倒没损失，现在把自己陷进去不怕自己受伤吗？“L星星种在眼里的微博视频,,,,"王漫妮顾佳吵架,三十而已",0,0,0,2020-07-24 23:49,Android,,"http://f.video.weibocdn.com/CxBi8qDslx07F66IrCJO01041200eo0H0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=pfmujQv9ru&KID=unistore,video",
4530361172755760,JcJPDbyTK,5404936038,xjfjfhhgucyuduwoqodkcmz,#三十而已#陈屿和晓芹太好磕了！啊啊啊啊啊啊爱死了给我锁死！锁！,,,,三十而已,0,0,1,2020-07-24 23:48,HUAWEI P30,,,
4530361155724283,JcJPBo199,1576598605,蒲公英的约定2019-,#三十而已#陈屿醉酒直接吐露真心话，知道自己错了，希望得到原谅【三十而已：江疏影/王漫妮童瑶/顾佳毛晓彤/钟晓芹】L蒲公英的约定2019-的微博视频,,,,三十而已,0,1,11,2020-07-24 23:48,微博视频号,,"http://f.video.weibocdn.com/4piV3eyvlx07F66Hf4go01041200hqCl0E010.mp4?label=mp4_ld&template=624x350.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375554&ssig=fwRi08xZIF&KID=unistore,video",
